name1,starting elo1,score1,ending elo1,name2,starting elo2,score2,ending elo2
San Miguel,1614.071180458947,115,1618.0160206736696,Rain or Shine,1429.8862075341935,110,1425.941367319471
NorthPort,1459.378087348506,128,1471.411568847704,TNT,1553.6276324294302,123,1541.594150930232
NLEX,1418.1049545121411,72,1409.1441138150776,Magnolia,1648.729404516639,99,1657.6902452137026
Phoenix,1490.5641559327285,99,1495.0212059819823,Converge,1457.6072010420226,98,1453.1501509927687
Rain or Shine,1425.941367319471,115,1431.953595864305,Blackwater,1331.630837700863,110,1325.618609156029
Meralco,1501.6435662462093,97,1506.4578112083161,NLEX,1409.1441138150776,94,1404.3298688529708
Ginebra,1689.1447048385562,110,1690.9110370165722,Terrafirma,1277.0511643468146,99,1275.2848321687986
Converge,1453.1501509927687,95,1436.7394749633893,NorthPort,1471.411568847704,111,1487.8222448770834
Blackwater,1325.618609156029,84,1321.3067215447556,Magnolia,1657.6902452137026,105,1662.002132824976
NLEX,1404.3298688529708,101,1391.2281612368934,Rain or Shine,1431.953595864305,113,1445.0553034803825
San Miguel,1618.0160206736696,101,1593.6427836501994,NorthPort,1487.8222448770834,115,1512.1954819005537
Phoenix,1495.0212059819823,82,1510.7810790742274,Ginebra,1690.9110370165722,77,1675.1511639243272
NorthPort,1512.1954819005537,99,1487.0257796506944,Meralco,1506.4578112083161,125,1531.6275134581754
Magnolia,1662.002132824976,94,1668.0416421068285,San Miguel,1593.6427836501994,90,1587.6032743683468
Terrafirma,1275.2848321687986,94,1269.184939758504,Converge,1436.7394749633893,103,1442.839367373684
TNT,1541.594150930232,113,1550.8859414225162,NLEX,1391.2281612368934,97,1381.9363707446091
Blackwater,1321.3067215447556,96,1316.9779205628404,TNT,1550.8859414225162,105,1555.2147424044315
San Miguel,1587.6032743683468,95,1608.137113758957,Ginebra,1675.1511639243272,82,1654.617324533717
Rain or Shine,1445.0553034803825,113,1458.3761199068308,Magnolia,1668.0416421068285,110,1654.7208256803801
Converge,1442.839367373684,99,1436.071900143797,Meralco,1531.6275134581754,105,1538.3949806880623
TNT,1555.2147424044315,93,1548.0509942881292,San Miguel,1608.137113758957,98,1615.3008618752592
Phoenix,1510.7810790742274,113,1521.9063162767734,NorthPort,1487.0257796506944,104,1475.9005424481484
Magnolia,1654.7208256803801,104,1657.0157992819509,Terrafirma,1269.184939758504,91,1266.8899661569333
NLEX,1381.9363707446091,104,1390.0853247887674,Blackwater,1316.9779205628404,97,1308.8289665186821
Meralco,1538.3949806880623,96,1528.4303806468827,Ginebra,1654.617324533717,110,1664.5819245748967
Terrafirma,1266.8899661569333,105,1260.9384916874171,Rain or Shine,1458.3761199068308,116,1464.327594376347
Converge,1436.071900143797,80,1431.8487983672394,Magnolia,1657.0157992819509,88,1661.2389010585084
San Miguel,1615.3008618752592,117,1629.8378845378625,Phoenix,1521.9063162767734,96,1507.3692936141701
Ginebra,1664.5819245748967,86,1671.6062801461344,TNT,1548.0509942881292,78,1541.0266387168915
Blackwater,1308.8289665186821,89,1299.8966780661872,NorthPort,1475.9005424481484,106,1484.8328309006433
Rain or Shine,1464.327594376347,119,1477.9648054177087,TNT,1541.0266387168915,112,1527.3894276755298
Magnolia,1661.2389010585084,80,1647.807275866431,Meralco,1528.4303806468827,85,1541.8620058389602
Terrafirma,1260.9384916874171,110,1257.3276590401902,San Miguel,1629.8378845378625,132,1633.4487171850894
NorthPort,1484.8328309006433,93,1479.0901671643344,Ginebra,1671.6062801461344,103,1677.3489438824433
Phoenix,1507.3692936141701,93,1522.0293298706536,Meralco,1541.8620058389602,83,1527.2019695824767
NLEX,1390.0853247887674,107,1399.2424571752204,Converge,1431.8487983672394,103,1422.6916659807864
San Miguel,1633.4487171850894,125,1635.7394810825895,Blackwater,1299.8966780661872,117,1297.6059141686871
Meralco,1527.2019695824767,109,1530.2217211580623,Terrafirma,1257.3276590401902,102,1254.3079074646046
Ginebra,1677.3489438824433,103,1679.5198778434476,NLEX,1399.2424571752204,99,1397.071523214216
Converge,1422.6916659807864,111,1418.6165392524686,Rain or Shine,1477.9648054177087,112,1482.0399321460266
TNT,1527.3894276755298,116,1547.4628262299493,Phoenix,1522.0293298706536,96,1501.955931316234
