name1,starting elo1,score1,ending elo1,name2,starting elo2,score2,ending elo2
Meralco,1592.87503887196,109,1595.3241856888023,Columbian,1360.4200415954067,106,1357.9708947785643
NLEX,1476.0528197405138,103,1494.9492349286631,TNT,1536.9928147370506,90,1518.0963995489012
NLEX,1494.9492349286631,123,1508.8492304646213,NorthPort,1434.931632316886,107,1421.0316367809278
TNT,1518.0963995489012,92,1525.9417832673612,Meralco,1595.3241856888023,90,1587.4788019703424
Phoenix,1430.064504398169,113,1437.3337635679893,Columbian,1357.9708947785643,107,1350.701635608744
NLEX,1508.8492304646213,72,1485.9115673148497,Magnolia,1554.346233737639,102,1577.2838968874107
Blackwater,1421.2010880667563,104,1434.8384922276125,TNT,1525.9417832673612,98,1512.304379106505
Alaska,1474.3108745740353,80,1490.7165573052755,Meralco,1587.4788019703424,72,1571.0731192391022
Alaska,1490.7165573052755,125,1519.5357361395818,TNT,1512.304379106505,96,1483.4852002721987
Phoenix,1437.3337635679893,132,1466.1205209433147,NorthPort,1421.0316367809278,97,1392.2448794056024
NLEX,1485.9115673148497,116,1494.1722306625325,Columbian,1350.701635608744,104,1342.4409722610612
Alaska,1519.5357361395818,108,1530.7223049677232,Phoenix,1466.1205209433147,97,1454.9339521151733
Phoenix,1454.9339521151733,112,1485.1974386898253,TNT,1483.4852002721987,82,1453.2217136975466
Ginebra,1627.5892391363786,96,1631.4329049811995,Columbian,1342.4409722610612,84,1338.5973064162404
Magnolia,1577.2838968874107,104,1585.4598058969473,NorthPort,1392.2448794056024,87,1384.0689703960659
San Miguel,1543.9192485614883,125,1556.5542539886092,NLEX,1494.1722306625325,112,1481.5372252354116
TNT,1453.2217136975466,118,1458.1571440570062,Columbian,1338.5973064162404,114,1333.6618760567808
Ginebra,1631.4329049811995,109,1638.9738672136257,Alaska,1530.7223049677232,101,1523.181342735297
Blackwater,1434.8384922276125,103,1445.1871430176873,San Miguel,1556.5542539886092,100,1546.2056031985344
Ginebra,1638.9738672136257,104,1641.9821408051114,NorthPort,1384.0689703960659,98,1381.0606968045802
Blackwater,1445.1871430176873,113,1449.8837450256726,NorthPort,1381.0606968045802,111,1376.3640947965948
Phoenix,1485.1974386898253,96,1502.5005983236867,Meralco,1571.0731192391022,86,1553.7699596052407
San Miguel,1546.2056031985344,143,1555.250646458322,Columbian,1333.6618760567808,119,1324.616832796993
Blackwater,1449.8837450256726,124,1467.0461376067674,Ginebra,1641.9821408051114,118,1624.8197482240166
TNT,1458.1571440570062,110,1471.178530983941,Rain or Shine,1547.2964642637166,104,1534.2750773367818
Phoenix,1502.5005983236867,95,1522.7495805587005,Magnolia,1585.4598058969473,82,1565.2108236619335
Ginebra,1624.8197482240166,110,1633.44616750618,San Miguel,1555.250646458322,102,1546.6242271761587
NLEX,1481.5372252354116,124,1499.572672745518,Blackwater,1467.0461376067674,106,1449.010690096661
Magnolia,1565.2108236619335,92,1580.836733217981,Rain or Shine,1534.2750773367818,76,1518.6491677807344
Ginebra,1633.44616750618,101,1637.2843242733952,Phoenix,1522.7495805587005,99,1518.9114237914853
TNT,1471.178530983941,104,1475.2974146340223,NorthPort,1376.3640947965948,102,1372.2452111465136
Magnolia,1580.836733217981,109,1585.2718189994227,San Miguel,1546.6242271761587,108,1542.189141394717
Magnolia,1585.2718189994227,113,1591.017274518769,Columbian,1324.616832796993,95,1318.8713772776468
Alaska,1523.181342735297,106,1541.186577442338,Rain or Shine,1518.6491677807344,89,1500.6439330736935
Blackwater,1449.010690096661,94,1458.8708094145163,Meralco,1553.7699596052407,91,1543.9098402873854
Ginebra,1637.2843242733952,106,1646.3087904661254,NLEX,1499.572672745518,92,1490.5482065527879
NorthPort,1372.2452111465136,118,1387.1282587052913,Columbian,1318.8713772776468,101,1303.9883297188692
Alaska,1541.186577442338,127,1552.5776012804072,San Miguel,1542.189141394717,119,1530.7981175566476
Blackwater,1458.8708094145163,99,1470.067486584788,Rain or Shine,1500.6439330736935,93,1489.4472559034218
Ginebra,1646.3087904661254,111,1652.6834028571682,Meralco,1543.9098402873854,105,1537.5352278963426
Phoenix,1518.9114237914853,123,1541.048655835828,NLEX,1490.5482065527879,97,1468.4109745084452
