name1,starting elo1,score1,ending elo1,name2,starting elo2,score2,ending elo2
Magnolia,1605.2205300119658,103,1609.3213290974968,Blackwater,1450.8518721586506,99,1446.7510730731196
Ginebra,1653.7081301495575,111,1667.4472933226452,NLEX,1465.6199727811227,75,1451.8808096080347
Phoenix,1537.4675314227884,74,1522.6483791490414,Meralco,1581.7718565962396,90,1596.5910088699866
Alaska,1547.2313309110182,96,1560.9293914961254,San Miguel,1545.9234497546636,85,1532.2253891695564
Phoenix,1522.6483791490414,103,1516.084339683263,Meralco,1596.5910088699866,108,1603.155048335765
Ginebra,1667.4472933226452,98,1653.5717386119975,Magnolia,1609.3213290974968,106,1623.1968838081445
Alaska,1560.9293914961254,92,1553.4492339221006,Meralco,1603.155048335765,97,1610.6352059097899
Ginebra,1653.5717386119975,97,1644.762836457683,Magnolia,1623.1968838081445,101,1632.005785962459
Alaska,1553.4492339221006,100,1564.1714373411178,Meralco,1610.6352059097899,95,1599.9130024907727
Ginebra,1644.762836457683,107,1652.3012227591842,Magnolia,1632.005785962459,103,1624.4673996609579
Alaska,1564.1714373411178,104,1571.0264241025072,Meralco,1599.9130024907727,102,1593.0580157293832
Ginebra,1652.3012227591842,106,1641.624876907859,Magnolia,1624.4673996609579,112,1635.143745512283
Alaska,1571.0264241025072,99,1582.408945501279,Meralco,1593.0580157293832,92,1581.6754943306114
Alaska,1582.408945501279,84,1568.0869488530393,Magnolia,1635.143745512283,100,1649.4657421605227
Alaska,1568.0869488530393,71,1561.0994489827178,Magnolia,1649.4657421605227,77,1656.4532420308442
Alaska,1561.0994489827178,100,1593.0470469377822,Magnolia,1656.4532420308442,76,1624.5056440757799
Alaska,1593.0470469377822,90,1611.0284269509687,Magnolia,1624.5056440757799,76,1606.5242640625934
Alaska,1611.0284269509687,78,1605.8920346661307,Magnolia,1606.5242640625934,79,1611.6606563474313
Alaska,1605.8920346661307,86,1588.6899381424105,Magnolia,1611.6606563474313,102,1628.8627528711515
