k,revert,brier,logloss,root series wins squared error
11,0.32,0.23869306879223942,0.6703472363741372,2.459781121930954
11,0.33,0.2386158896664141,0.6701886525620794,2.4592460307666046
11,0.34,0.23853887970877774,0.6700302912654739,2.4587191126415457
11,0.35,0.23846204671454266,0.6698721658383551,2.4582004690910595
11,0.36,0.23838539857394264,0.6697142898231462,2.457690202376304
11,0.37,0.23830894327128124,0.6695566769503664,2.4571884154602492
11,0.38,0.23823268888392685,0.669399341138319,2.4566952119826624
11,0.39,0.23815664358125294,0.6692422964927549,2.45621069623412
11,0.4,0.23808081562352273,0.66908555730651,2.4557349731290175
11,0.41,0.2380052133607178,0.6689291380591212,2.455268148177574
11,0.42,0.23792984523130906,0.6687730534164152,2.454810327456793
11,0.43,0.2378547197609696,0.6686173182300704,2.454361617580378
11,0.44,0.23777984556122922,0.6684619475371558,2.4539221256675687
11,0.45,0.23770523132806864,0.6683069565596378,2.4534919593108993
11,0.46,0.237630885840454,0.6681523607038635,2.453071226542836
11,0.47,0.23755681795880998,0.6679981755600135,2.4526600358013018
11,0.48,0.23748303662343156,0.6678444169015246,2.452258495894061
11,0.49,0.23740955085283413,0.6676911006844858,2.4518667159619474
11,0.5,0.23733636974204037,0.6675382430469994,2.451484805440926
11,0.51,0.23726350246080466,0.6673858603085157,2.451112874022981
11,0.52,0.23719095825177383,0.6672339689691328,2.4507510316158005
11,0.53,0.23711874642858521,0.6670825857088657,2.450399388301284
11,0.54,0.23704687637389926,0.6669317273868802,2.4500580542928123
11,0.55,0.23697535753737053,0.6667814110406967,2.449727139891323
11,0.56,0.23690419943355176,0.666631653885355,2.4494067554401564
11,0.57,0.2368334116397367,0.6664824733125492,2.4490970112786794
11,0.58,0.2367630037937369,0.6663338868897228,2.448798017694684
11,0.59,0.23669298559159588,0.6661859123591298,2.4485098848755578
11,0.6,0.2366233667852389,0.6660385676368585,2.4482327228582377
11,0.61,0.23655415718006015,0.6658918708118178,2.4479666414779437
11,0.62,0.23648536663244604,0.6657458401446842,2.4477117503157055
11,0.63,0.23641700504723717,0.6656004940668123,2.4474681586446843
11,0.64,0.23634908237512736,0.665455851179105,2.447235975375321
11,0.65,0.23628160861000203,0.6653119302508421,2.447015308999302
11,0.66,0.23621459378621557,0.665168750218472,2.4468062675323883
11,0.67,0.23614804797580982,0.6650263301843585,2.446608958456103
11,0.68,0.2360819812856718,0.6648846894154881,2.446423488658318
11,0.69,0.2360164038546365,0.6647438473421357,2.446249964372783
11,0.7,0.23595132585052975,0.6646038235564856,2.4460884911175897
11,0.71,0.23588675746715804,0.6644646378112106,2.4459391736326537
11,0.72,0.235822708921242,0.6643263100180062,2.4458021158162104
11,0.73,0.23575919044929836,0.6641888602460838,2.4456774206604126
11,0.74,0.23569621230446952,0.6640523087206133,2.445565190186031
11,0.75,0.23563378475330296,0.6639166758211268,2.445465525376364
11,0.76,0.23557191807248276,0.6637819820798717,2.445378526110358
11,0.77,0.23551062254551383,0.6636482481801221,2.445304291095036
11,0.78,0.23544990845936156,0.6635154949544393,2.4452429177972994
11,0.79,0.23538978610104758,0.6633837433828894,2.445194502375141
11,0.8,0.23533026575420538,0.6632530145912101,2.445159139608387
11,0.81,0.23527135769559582,0.6631233298489345,2.445136922829016
11,0.82,0.23521307219158624,0.6629947105674623,2.4451279438511486
11,0.83,0.2351554194945937,0.6628671782980863,2.4451322929007984
11,0.84,0.23509840983949698,0.6627407547299686,2.4451500585454777
11,0.85,0.23504205344001677,0.6626154616880705,2.4451813276237515
11,0.86,0.2349863604850685,0.6624913211310293,2.445226185174843
11,0.87,0.2349313411350898,0.6623683551489916,2.4452847143683982
11,0.88,0.2348770055183447,0.6622465859613945,2.4453569964345303
11,0.89,0.23482336372720686,0.6621260359146971,2.4454431105942334
